,address,bike_stands,last_update,lat,lng,name,status
514,Avenue du Mahatma Gandhi face à la Fondation Louis Vuitton dans le Bois de Boulogne - 75016 PARIS,25,2017-09-29 23:00:32,48.876356,2.264205,16123 - MAHATMA GANDHI,OPEN
515,17 RUE LACUEE - 75012 PARIS,16,2017-09-29 22:53:33,48.849215862624035,2.370503423869599,12002 - LACUEE,OPEN
516,140 AVENUE DE SUFFREN - 75015 PARIS,46,2017-09-29 22:59:41,48.84717561492764,2.307052147596786,15009 - SUFFREN,OPEN
517,116 RUE DE REUILLY - 75012 PARIS,42,2017-09-29 23:00:21,48.84030274499962,2.394630398715453,12036 - REUILLY,OPEN
518,111 BD PORT ROYAL - 75014 PARIS,23,2017-09-29 22:59:52,48.838431825491696,2.340794666870659,14004 - PORT ROYAL COCHIN,OPEN
519,AV. DUTUIT - 75008 PARIS,41,2017-09-29 23:00:22,48.866843803252216,2.315779713410026,08001 - PETIT PALAIS,OPEN
520,62 RUE MESLAY - 75003 PARIS,34,2017-09-29 23:02:24,48.86863640502551,2.355591592778568,03101 - PORTE SAINT MARTIN,OPEN
521,FACE 8 PLACE JACQUES BONSERGENT - 75010 PARIS,33,2017-09-29 23:00:07,48.87099998982137,2.361141436574885,10010 - JACQUES BONSERGENT,OPEN
522,FACE 153 AVENUE DE CHOISY - 75013 PARIS,25,2017-09-29 22:57:46,48.828156251574946,2.358513532903332,13122 - PARC DE CHOISY,OPEN
523,1 RUE EMILE BLEMONT - 75018 PARIS,38,2017-09-29 23:01:24,48.89453090447961,2.341541339092219,18029 - POTEAU,OPEN
524,20 AVENUE ANDRE MORIZET - 92100 BOULOGNE-BILLANCOURT,25,2017-09-29 22:58:25,48.834953979664654,2.241688247102405,21005 - MORIZET (BOULOGNE-BILLANCOURT),OPEN
525,12 SQUARE DESNOUETTES - 75015 PARIS,22,2017-09-29 23:00:23,48.83476837934194,2.284142297394666,15061 - DESNOUETTES,OPEN
526,1 RUE DU COLONEL MONTEIL - 75014 PARIS,19,2017-09-29 22:59:16,48.8265029331101,2.30927479982717,14122 - BRUNE,OPEN
527,81 RUE MONT-CENIS - 75018 PARIS,39,2017-09-29 22:58:09,48.892925653432606,2.344517921162641,18025 - MAIRIE DU 18 EME,OPEN
528,RUE VELPEAU - 75007 PARIS,59,2017-09-29 23:00:12,48.85123038028847,2.325070038738617,07003 - BON MARCHE,OPEN
529,151 AVENUE PARMENTIER - 75010 PARIS,43,2017-09-29 23:01:51,48.87137987425661,2.369896383666685,10113 - PARMENTIER LOUVEL-TESSIER,OPEN
530,245 RUE DE CHARENTON - 75012 PARIS,33,2017-09-29 23:02:26,48.83667579640627,2.391795855555629,12030 - WATTIGNIES,OPEN
531,FACE 129 RUE DU FBG SAINT MARTIN - 75010 PARIS,34,2017-09-29 22:59:23,48.875670112481366,2.359509937592322,10161 - GARE DE L'EST,OPEN
532,2 PLACE DE PASSY - 75016 PARIS,15,2017-09-29 23:02:18,48.85780291711202,2.277500546942199,16043 - PLACE DE PASSY,OPEN
533,COURS DES MARECHAUX - 94300 VINCENNES,51,2017-09-29 22:52:42,48.84423193255657,2.439209537709179,12123 - CHATEAU DE VINCENNES,OPEN
534,5 RUE BINET - 75018 PARIS,29,2017-09-29 22:57:39,48.899268863316706,2.342963477309899,18122 - BINET,OPEN
535,"BERGES DE SEINE, ESCALIER PORT DU GROS CAILLOU - 75007 PARIS",20,2017-09-29 23:00:18,48.862905,2.306366,00908 - PORT DU GROS CAILLOU (STATION MOBILE),OPEN
536,FACE 71 AVENUE DE GRAVELLE - 75012 PARIS,50,2017-09-29 22:55:46,48.824407767562604,2.418455004234756,12126 - AVENUE DE GRAVELLE,OPEN
537,46 BOULEVARD SAINT JACQUES - 75014 PARIS,22,2017-09-29 23:01:10,48.833190318752514,2.336933391248149,14006 - SAINT JACQUES TOMBE ISSOIRE,OPEN
538,2 BIS BOULEVARD PEREIRE - 75017 PARIS,30,2017-09-29 22:54:43,48.888185641932566,2.310120536549759,17117 - PEREIRE SAUSSURE,OPEN
539,3 RUE JACQUES CALLOT 75006 PARIS,28,2017-09-29 22:54:30,48.8552546877505,2.33753933406029,06013 - JACQUES CALLOT,OPEN
540,4 RUE ROQUEPINE - 75008 PARIS,44,2017-09-29 22:56:16,48.8734861693498,2.32028123421063,08015 - ROQUEPINE,OPEN
541,8 RUE JEAN CALVIN - 75005 PARIS,28,2017-09-29 23:00:29,48.84163270861767,2.348552018116996,05014 - CALVIN,OPEN
542,20 RUE EDOUARD PAILLERON - 75019 PARIS,26,2017-09-29 23:02:03,48.8805744614225,2.376853000562019,19119 - BOURET PAILLERON,OPEN
543,20 RUE WURTZ - 75013 PARIS,28,2017-09-29 22:57:07,48.82649432826404,2.344301715865302,13048 - TOLBIAC WURTZ,OPEN
544,15 RUE DU VIEUX COLOMBIER - 75006 PARIS,21,2017-09-29 22:56:58,48.851647848142655,2.33081707438869,06003 - SAINT SULPICE,OPEN
545,5 PLACE SAINT AUGUSTIN - 75008 PARIS,22,2017-09-29 22:52:43,48.874923109802,2.319395144377322,08113 - PLACE ST AUGUSTIN,OPEN
546,6 RUE EDOUARD PAILLERON - 75019 PARIS,24,2017-09-29 22:55:26,48.879775248860305,2.374834351164813,19039 - PAILLERON,OPEN
547,51 RUE STEPHENSON - 75018 PARIS,36,2017-09-29 22:55:25,48.888864896056646,2.355966721417555,18012 - DOUDEAUVILLE STEPHENSON,OPEN
548,4 RUE KLEBER - 92130 ISSY LES MOULINEAUX,24,2017-09-29 22:54:23,48.82692976736927,2.272250431956518,21310 - KLEBER (ISSY LES MOULINEAUX),OPEN
549,FACE 35 RUE DE LA FONTAINE A MULARD - 75013 PARIS,33,2017-09-29 22:56:16,48.82245594764965,2.347382729482953,13025 - PLACE DE RUNGIS,OPEN
550,40 PIERRE ET MARIE CURIE - 93170 BAGNOLET,50,2017-09-29 22:57:18,48.870658012858954,2.424046437536216,31702 - CURIE (BAGNOLET),OPEN
551,3 BD STRASBOURG - 75010 PARIS,17,2017-09-29 23:00:33,48.86967912445944,2.354327697377583,10002 - STRASBOURG,OPEN
552,PARC DU STATIONNEMENT / GARE RER - 94340 JOINVILLE-LE-PONT,45,2017-09-29 22:58:51,48.819954101228014,2.464025504702534,43401 - GARE RER (JOINVILLE),OPEN
553,9 RUE FROMENT - 75011 PARIS,48,2017-09-29 23:01:18,48.8570414504784,2.37289470306807,11025 - FROMENT BREGUET,OPEN
554,5 PLACE DE LA NATION - 75011 PARIS,46,2017-09-29 23:01:12,48.8492766381855,2.39493447775012,11013 - NATION VOLTAIRE,OPEN
555,FACE 1 RUE DU COTENTIN - 75015 PARIS,33,2017-09-29 22:54:37,48.838936909959585,2.316168412063174,15114 - PASTEUR COTENTIN,OPEN
556,40 RUE BAYEN - 75017 PARIS,22,2017-09-29 22:56:25,48.881830717501,2.29214066582886,17037 - BAYEN PEREIRE,OPEN
557,24-26 RUE CADET - 75009 PARIS,19,2017-09-29 22:58:36,48.87563967181739,2.343523591554751,09101 - CADET LA FAYETTE,OPEN
558,15 RUE CHARLES DELESCLUZE - 75011 PARIS,49,2017-09-29 22:58:02,48.85252900039587,2.380583632323688,11101 - SQUARE NORDLING,OPEN
559,745 AVENUE DU GENERAL LECLERC - 92100 BOULOGNE-BILLANCOURT,50,2017-09-29 23:00:14,48.830586296160526,2.23449077993291,21012 - LECLERC (BOULOGNE-BILLANCOURT),OPEN
560,4 RUE DE LA REUNION - 75020 PARIS,25,2017-09-29 22:58:58,48.852566752033766,2.403928068708116,20132 - REUNION,OPEN
561,36-38 boulevard Soult - 75012 PARIS,42,2017-09-29 22:52:41,48.8403981721562,2.40922942058058,12042 - MONTEMPOIVRE,CLOSED
562,70 RUE DE LA CHAPELLE - 75018 PARIS,49,2017-09-29 22:58:35,48.89521990468008,2.360097619095422,18038 - ROND POINT DE LA CHAPELLE,OPEN
563,7 BOULEVARD DE DENAIN - 75010 PARIS,20,2017-09-29 22:56:22,48.87957771852628,2.354463131150579,10153 - GARE DU NORD 3,OPEN
564,1 AVENUE DE VERDUN - 75010 PARIS,14,2017-09-29 22:56:01,48.87615605427147,2.360914908320552,10023 - VERDUN,OPEN
565,14 RUE ROCHER - 75008 PARIS,64,2017-09-29 22:56:20,48.876079329226044,2.322731562049324,08017 - ROCHER,OPEN
566,98 RUE VITRUVE - 75020 PARIS,22,2017-09-29 22:55:03,48.86024012095245,2.408758427822183,20122 - DAVOUT VITRUVE,OPEN
567,31 RUE D'ARTOIS - 75008 PARIS,23,2017-09-29 23:01:18,48.873794318379595,2.306299550271081,08103 - D'ARTOIS BERRY,OPEN
568,AVENUE DU PRESIDENT WILSON / RUE DE LA METALLURGIE - 93200 SAINT DENIS,29,2017-09-29 23:02:32,48.90933002188958,2.358050565736408,32003 - METALLURGIE (SAINT DENIS),OPEN
569,43 RUE DE MONTREUIL - 94300 VINCENNES,25,2017-09-29 22:57:02,48.85041836676044,2.43451378622076,43004 - MONTREUIL (VINCENNES),OPEN
570,20 RUE DE PHALSBOURG - 75017 PARIS,20,2017-09-29 22:59:00,48.88260881643341,2.309026487339271,17019 - MALESHERBES,OPEN
571,64 RUE DE TOQUEVILLE - 75017 PARIS,31,2017-09-29 22:56:45,48.884924358880866,2.310908552941167,17119 - TOQUEVILLE,OPEN
572,1 RUE DES FILLES SAINT THOMAS - 75002 PARIS,59,2017-09-29 22:52:36,48.86885168937216,2.339731401086941,02009 - BOURSE,OPEN
573,78 RUE D'HAUTPOUL - 75019 PARIS,30,2017-09-29 23:00:27,48.88639367943585,2.386541454435452,19016 - OURCQ,OPEN
574,102 RUE LOUIS LUMIERE - 75020 PARIS,20,2017-09-29 23:00:46,48.864423648565946,2.410411115844628,20115 - PORTE DE BAGNOLET,OPEN
575,212 BOULEVARD CHARONNE - 75011 PARIS,23,2017-09-29 23:02:21,48.858445054261914,2.39039812238911,11021 - PHILIPPE AUGUSTE (20EME ARR.),OPEN
576,39 RUE DE LISBONNE - 75008 PARIS,39,2017-09-29 22:53:00,48.87745567681383,2.309694221419506,08036 - RIO,OPEN
577,22 rue de la Chaussée d'Antin - 75009 PARIS,28,2017-09-29 23:02:19,48.87243,2.33359,09039 - CHAUSSEE D'ANTIN,OPEN
578,25 RUE DE CLIGNANCOURT - 75018 PARIS,24,2017-09-29 22:57:51,48.88530162190401,2.347211037538656,18002 - CLIGNANCOURT,OPEN
579,2 AVENUE GEORGES CLEMENCEAU - 94130 NOGENT,50,2017-09-29 23:01:54,48.8361258429824,2.47037545126883,41301 - CLEMENCEAU (NOGENT),OPEN
580,197 AVENUE JEAN JAURES - 75019 PARIS,34,2017-09-29 22:58:52,48.88836894202208,2.390991659376403,19017 - PARC DE LA VILLETTE,OPEN
581,FACE 59 RUE BELLIARD - 75018 PARIS,32,2017-09-29 23:02:05,48.89748845974928,2.343996499337776,18032 - PORTE DE CLIGNANCOURT,OPEN
582,6 RUE DU COLISEE - 75008 PARIS,24,2017-09-29 22:57:46,48.870481938552295,2.307662540152187,08039 - COLISEE,OPEN
583,29 BOULEVARD EDGAR QUINET 75014 PARIS,33,2017-09-29 23:02:05,48.8415048015128,2.32327771564332,14101 - PLACE FERNAND MOURLOT,OPEN
584,1 QUAI AUX FLEURS - 75004 PARIS,21,2017-09-29 23:00:49,48.8529448879212,2.352088649440748,04003 - PONT SAINT LOUIS,OPEN
585,100 RUE RIQUET - 75018 PARIS,29,2017-09-29 22:58:36,48.89026411,2.36029911,18010 - MARX DORMOY - RIQUET,OPEN
586,9 PLACE DE LA MONTAGNE DU GOULET - 75015 PARIS,21,2017-09-29 23:00:53,48.84429286557653,2.277345897096496,15060 - MONDRIAN,OPEN
587,153 RUE DE BERCY - 75012 PARIS,35,2017-09-29 23:01:03,48.84190715333373,2.376605625312414,12105 - BERCY VILLOT,CLOSED
588,FACE 98 QUAI DE LA RAPEE - 75012 PARIS,69,2017-09-29 22:54:51,48.845886946386784,2.366896793773722,12003 - QUAI DE LA RAPEE,OPEN
589,132 / 136 AVENUE DU MAINE - 75014 PARIS,27,2017-09-29 22:57:15,48.835064363954,2.323731449973991,14103 - MAINE LIANCOURT,OPEN
590,88 AVENUE D'ITALIE - 75013 PARIS,40,2017-09-29 23:01:52,48.82583946069817,2.357215357508107,13030 - ITALIE TOLBIAC,OPEN
591,2 Avenue MARCEAU - 75008 PARIS,30,2017-09-29 22:57:27,48.865194405295554,2.300249545157282,08046 - ALMA MARCEAU,OPEN
592,1 RUE DE PASSY - 75016 PARIS,33,2017-09-29 23:01:25,48.85838125289731,2.284129012892127,16023 - RUE DE PASSY,OPEN
593,14 RUE DU PROFESSEUR RENE LERICHE - 92110 CLICHY,50,2017-09-29 23:01:00,48.90811038299345,2.307519710082483,21111 - LERICHE (CLICHY),OPEN
594,5-7 RUE D'ODESSA - 75014 PARIS,40,2017-09-29 22:58:30,48.842842278074414,2.324441565139471,14127 - ODESSA,OPEN
595,9 RUE PRIMO LEVI - 75013 PARIS,62,2017-09-29 22:58:50,48.83094844846017,2.37965351592796,13016 - PRIMO LEVI,OPEN
596,251 AVENUE DAUMESNIL - 75012 PARIS,19,2017-09-29 22:59:04,48.83749044650707,2.401825585802231,12010 - MICHEL BIZOT,OPEN
597,AVENUE BENOIT FRACHON - 75020 PARIS,30,2017-09-29 22:54:00,48.85255339271965,2.415542372109208,20105 - GAUMONT,OPEN
598,FACE 1 RUE MANIN - 75019 PARIS,23,2017-09-29 22:56:50,48.87649965412676,2.379407362599104,19023 - MANIN SIMON BOLIVAR,OPEN
599,2 AVENUE DE LA PORTE DE SEVRES / AQUABOULEVARD - 75015 PARIS,50,2017-09-29 22:53:32,48.83321982302087,2.276630334051614,15125 - AQUABOULEVARD,OPEN
600,42 AVENUE GEORGE V - 75008 PARIS,22,2017-09-29 22:52:55,48.870437805350605,2.300830261423519,08049 - DUNANT,OPEN
601,17 RUE DESCARTES - 75005 PARIS,31,2017-09-29 23:01:11,48.84660186578123,2.34901473289268,05017 - DESCARTES,OPEN
602,48 RUE BOINOD - 75018 PARIS,20,2017-09-29 22:55:05,48.89454171584971,2.352295466779576,18037 - AMIRAUX,OPEN
603,30 RUE DE CAMBRAI - 75019 PARIS,44,2017-09-29 22:53:15,48.89594736851349,2.381133802246315,19033 - CAMBRAI,OPEN
604,21 RUE CENSIER - 75005 PARIS,69,2017-09-29 22:57:05,48.84050866371248,2.353713552033412,05034 - CENSIER,OPEN
605,55 RUE DES SAINTS PERES - 75006 PARIS,26,2017-09-29 23:01:00,48.85394230916141,2.33015352476927,06024 - SAINT GERMAIN DES PRES,OPEN
606,FACE 21 PLACE DE LA NATION - 75011 PARIS,27,2017-09-29 22:58:20,48.848808,2.397406,11014 - NATION TRONE,OPEN
607,2 RUE DE L'INDRE - 75020 PARIS,36,2017-09-29 22:58:14,48.86272646274573,2.403351311000777,20021 - PRAIRIE L INDRE,OPEN
608,71 RUE DE RICHELIEU - 75002 PARIS,26,2017-09-29 22:54:59,48.86829988920071,2.338089782278504,02011 - BIBLIOTHEQUE NATIONALE,OPEN
609,1 ALLEE DOCTEUR CALMETTE - 93260 LES LILAS,25,2017-09-29 23:00:40,48.881141015697715,2.424974243066201,32603 - CALMETTE (LES LILAS),OPEN
610,ROUTE PORTE DES SABLONS / PORTE MAILLOT - 75016 PARIS,33,2017-09-29 22:55:08,48.87872089183019,2.270568097209188,16121 - SABLONS MAILLOT,OPEN
611,BOULEVARD RASPAIL - 75007 PARIS,54,2017-09-29 23:01:51,48.852241617707335,2.326606019476806,07101 - SEVRES BABYLONE,OPEN
612,AVENUE DU PRESIDENT WILSON / PARKING DE L'EGLISE SAINT JUSTE - 93210 SAINT DENIS,38,2017-09-29 23:01:32,48.908586716952485,2.358482457792231,32006 - EGLISE SAINT JUSTE (SAINT DENIS),OPEN
613,105 RUE DE CLIGNANCOURT - 75018 PARIS,39,2017-09-29 23:00:29,48.891457726153774,2.348636478060487,18024 - CLIGNANCOURT MARCADET,OPEN
614,44-46 AVENUE GAMBETTA - 75020 PARIS,27,2017-09-29 23:00:24,48.86535224200028,2.398946448081101,20106 - MAIRIE DU 20ÈME,OPEN
615,FETE DE L'OH (BERCY) - QUAI MAURIAC ANG PONT DE BERCY - 75013 PARIS,20,2017-09-29 22:59:26,48.8371336894515,2.37434055460561,00903 - QUAI MAURIAC  / PONT DE BERCY,OPEN
616,1 RUE CREVAUX - 75016 PARIS,31,2017-09-29 22:54:33,48.870809428669546,2.281149007691853,16105 - CREVAUX,OPEN
617,77 RUE TAITBOUT - 75009 PARIS,38,2017-09-29 22:52:40,48.876383969379,2.335356677933531,09025 - TAITBOUT CHÂTEAUDUN,OPEN
618,44 BOULEVARD D'ARGENSON - 92200 NEUILLY,25,2017-09-29 22:59:00,48.8886487735565,2.263904602692138,22002 - ARGENSON (NEUILLY),OPEN
619,81 RUE BOBILLOT - 75013 PARIS,33,2017-09-29 23:00:53,48.82552586188404,2.350205084974572,13024 - BOBILLOT TOLBIAC,OPEN
620,24 RUE DE CHORON - 75009 PARIS,17,2017-09-29 23:02:04,48.877770695346776,2.339784967507022,09016 - MARTYRS CHORON,OPEN
621,01 RUE DE PARME - 75009 PARIS,23,2017-09-29 23:00:52,48.88126642422664,2.328197093450571,09037 - CLICHY PARME,OPEN
622,5 RUE DE BELLEFOND - 75009 PARIS,17,2017-09-29 23:01:35,48.877501465298494,2.348569373385955,09001 - POISSONNIERE,OPEN
623,FACE 65 RUE PIXERECOURT - 75020 PARIS,15,2017-09-29 23:02:18,48.8738036229888,2.396012223300534,20002 - PIXERECOURT,OPEN
624,18 RUE ANATOLE FRANCE - 92300 LEVALLOIS-PERRET,50,2017-09-29 22:54:21,48.888762777712394,2.288136014379512,23009 - FRANCE (LEVALLOIS),OPEN
625,3 PLACE DE LA PORTE DE PANTIN - 75019 PARIS,33,2017-09-29 23:01:19,48.8890400680668,2.39528946179638,19046 - PORTE DE PANTIN,OPEN
626,"40, rue du Caire - 75002 PARIS",40,2017-09-29 22:52:54,48.86789,2.34925,02017 - CAIRE,OPEN
627,3 QUAI DE LA SEINE - 75019 PARIS,25,2017-09-29 23:02:11,48.884316180647176,2.369829579572023,19003 - QUAI DE SEINE,OPEN
628,76-78 BOULEVARD ADOLPHE PINARD - 75014 PARIS,49,2017-09-29 23:02:30,48.823653480254634,2.307766825585275,14023 - MALAKOFF PINARD,OPEN
629,4 RUE LEON SECHE - 75015 PARIS,32,2017-09-29 22:58:46,48.841709640161135,2.298549294011849,15020 - MAIRIE DU 15EME,OPEN
630,FACE 121 BOULEVARD RICHARD LENOIR - 75011 PARIS,36,2017-09-29 23:02:15,48.86580427668637,2.369337074966926,11039 - JULES FERRY REPUBLIQUE,OPEN
631,101 RUE DE BELLEVILLE - 75019 PARIS,42,2017-09-29 22:55:11,48.8743491365289,2.38609537399646,19041 - PYRÉNÉES,OPEN
632,FACE 3 RUE ALEXANDRE CHARPENTIER - 75017 PARIS,23,2017-09-29 22:56:16,48.88434112466304,2.288273752637337,17101 - ALEXANDRE CHARPENTIER,OPEN
633,5 AVENUE SAINT MANDE - 75012 PARIS,35,2017-09-29 23:02:18,48.8456092496701,2.395932627208539,12018 - SAINT MANDE - FAVRE,OPEN
634,8 RUE DE L'ARRIVEE - 75015 PARIS,43,2017-09-29 22:57:06,48.84374888916389,2.322451937473582,15001 - ARRIVEE,OPEN
635,34 AVENUE JEAN JAURES - 93310 LE PRE SAINT GERVAIS,23,2017-09-29 22:55:27,48.884001264434495,2.40798991938787,33103 - JAURES 2 (PRE SAINT GERVAIS),OPEN
636,5 BIS BOULEVARD DE L'HOPITAL - 75013 PARIS,14,2017-09-29 22:53:04,48.842524490766195,2.364044958656523,13014 - GARE D'AUSTERLITZ,OPEN
637,2 RUE HAXO - 75020 PARIS,21,2017-09-29 23:02:25,48.8694370761222,2.40539657537972,20109 - SURMELIN HAXO,OPEN
638,2 RUE DE BELGRADE - 75007 PARIS,20,2017-09-29 22:58:22,48.856059310074706,2.302239128884557,07103 - BELGRADE,OPEN
639,133 RUE DU CHERCHE MIDI - 75015 PARIS,36,2017-09-29 22:57:10,48.844703,2.317819,15006 - CHERCHE MIDI,OPEN
640,8 & 1 RUE PETIT - 75019 PARIS,33,2017-09-29 22:54:35,48.8845807406891,2.38012665025372,19013 - LAUMIERE,OPEN
641,12 RUE HONORE D'ESTIENNE D'ORVES - 93500 PANTIN,18,2017-09-29 22:53:33,48.89048461623744,2.406498213832891,35011 - D'ORVES (PANTIN),OPEN
642,26 RUE MOUTON DUVERNET - 75014 PARIS,31,2017-09-29 22:53:14,48.832501278703454,2.325401166692975,14032 - MOUTON DUVERNET - MAIRIE DU 14EME,OPEN
643,8 place de la république - 75011 PARIS,18,2017-09-29 22:58:25,48.86681,2.36547,11046 - VOLTAIRE,OPEN
644,BOULEVARD BOURDON - 75004 PARIS,36,2017-09-29 23:01:10,48.8525571174352,2.3682407194182,04007 - BOURDON,OPEN
645,1 RUE JACQUARD - 75011 PARIS,39,2017-09-29 23:02:32,48.86455576531679,2.373071507389205,11031 - PARMENTIER,OPEN
646,4 RUE ARMAND CARREL - 75019 PARIS,25,2017-09-29 23:01:58,48.88259146668893,2.381220610289335,19021 - MAIRIE DU 19 EME,OPEN
647,FACE AU 12 RUE DU HAMEAU FLEURIE - 92100 BOULOGNE BILLANCOURT,22,2017-09-29 23:01:50,48.83142865005039,2.241204653436161,21014 - HAMEAU FLEURI (BOULOGNE-BILLANCOURT),OPEN
648,12 AVENUE JEAN MOULIN - 75014 PARIS,39,2017-09-29 22:55:43,48.82742690008254,2.325760332846014,14010 - JEAN MOULIN ALESIA,OPEN
649,37 RUE SAMBRE ET MEUSE - 75010 PARIS,24,2017-09-29 22:59:02,48.87440566621717,2.373807237995119,10039 - SAMBRE ET MEUSE,OPEN
650,57-61 RUE DES PIROGUES DE BERCY - 75012 PARIS,55,2017-09-29 22:53:51,48.83370863507971,2.388556666222385,12110 - BARON LE ROY TRUFFAUT,OPEN
651,PLACE AMEDEE GIORDANI - 75015 PARIS,22,2017-09-29 22:54:10,48.830545669445776,2.292046396699678,15048 - OLIVIER DE SERRE,OPEN
652,12 RUE DE L'EPEE DE BOIS - 75005 PARIS,63,2017-09-29 22:58:41,48.841507637390066,2.349983047029793,05015 - MOUFFETARD EPEE DE BOIS,OPEN
653,12 RUE GRENETA - 75002 PARIS,34,2017-09-29 22:58:35,48.86524062169503,2.351669873689939,02001 - SEBASTOPOL-GRENATA,OPEN
654,9 BOULEVARD DES INVALIDES - 75007 PARIS,47,2017-09-29 22:59:17,48.857290118463105,2.31530968318177,07015 - VARENNE,OPEN
655,4 RUE RANELAGH DEVANT RER - 75016 PARIS,22,2017-09-29 23:01:10,48.85293316046699,2.280439719992999,16024 - KENNEDY RANELAGH,OPEN
656,RUE BARBES / AVENUE DE VERDUN - 94200 IVRY SUR SEINE,24,2017-09-29 22:58:53,48.81591109646686,2.368229729243504,42013 - BARBES (IVRY),OPEN
657,FACE 28 RUE JULES FERRY - 75011 PARIS,58,2017-09-29 23:02:25,48.8684101048247,2.36784149724351,11036 - JULES FERRY FAUBOURG DU TEMPLE,OPEN
658,65 - 67 RUE DES CEVENNES - 75015 PARIS,29,2017-09-29 22:53:00,48.84244145218906,2.281070755215898,15109 - CEVENNES,OPEN
659,272 RUE SAINT JACQUES - 75005 PARIS,19,2017-09-29 22:57:28,48.84186595652607,2.341202026662388,05004 - SAINT JACQUES VAL DE GRACE,OPEN
660,FACE 2 AVENUE DE LA SIBELLE - 75014 PARIS,24,2017-09-29 23:00:54,48.826703941183546,2.338636324158646,14012 - SIBELLE ALESIA,OPEN
661,Angle Avenue de Verdun et rue Pierre et Marie Curie - 94200 IVRY,28,2017-09-29 22:55:25,48.8128905614968,2.37065026341858,42007 - PIERRE ET MARIE CURIE (IVRY),OPEN
662,1 RUE ARSENE HOUSSAYE - 75008 PARIS,28,2017-09-29 22:59:53,48.873434081397704,2.29770677798004,08028 - HOUSSAYE,OPEN
663,FACE 53 RUE DU DEPARTEMENT - 75018 PARIS,17,2017-09-29 22:58:59,48.886665624668375,2.36151933793529,18110 - DEPARTEMENT,OPEN
664,116-118 RUE DE NOISY LE SEC - 93170 BAGNOLET,22,2017-09-29 22:56:44,48.874457717241434,2.415138092250742,31708 - NOISY (BAGNOLET),OPEN
665,63 Voie Georges Pompidou  - 75001 Paris,20,2017-09-29 22:59:41,48.8583208245,2.342408001422,00907 - PONT NEUF (STATION MOBILE),OPEN
666,FACE AU 25 RUE MECHAIN 75014 PARIS,16,2017-09-29 22:54:46,48.8358677209948,2.33798034198275,14112 - FAUBOURG SAINT JACQUES CASSINI,OPEN
667,9 RUE AMBROISE PARE - 75010 PARIS,47,2017-09-29 22:59:58,48.881949743161194,2.352339506562677,10107 - MAGENTA PARE,OPEN
668,8 RUE JULES GUESDE - 92300 LEVALLOIS-PERRET,25,2017-09-29 23:01:42,48.89086032289106,2.295000370135378,23006 - GUESDE (LEVALLOIS),OPEN
669,116 BD DE BELLEVILLE - 75020 PARIS,59,2017-09-29 23:02:34,48.87119943139012,2.37799433828966,20041 - BELLEVILLE,OPEN
670,FACE 34 RUE GRENIER SAINT LAZARE - 75003 PARIS,31,2017-09-29 22:59:06,48.863062832743175,2.352839380718154,03014 - GRENIER SAINT LAZARE,OPEN
671,10 RUE PERREE - 75003 PARIS,34,2017-09-29 23:02:25,48.86453080530752,2.361579815214986,03006 - MAIRIE DU 3EME,OPEN
672,FACE AU 7 RUE PAUL ELUARD - 94220 CHARENTON,32,2017-09-29 23:01:31,48.82040389400885,2.408405472156745,42203 - ELUARD (CHARENTON),OPEN
673,28 RUE SAINT PLACIDE - 75006 PARIS,66,2017-09-29 22:56:52,48.84913990321828,2.325175389412747,06026 - SAINT PLACIDE CHERCHE MIDI,OPEN
674,32 RUE ETIENNE MARCEL - 75002 PARIS,28,2017-09-29 22:53:18,48.864582377464885,2.346282111667021,02002 - MONTORGUEIL ETIENNE MARCEL,OPEN
675,21 RUE BEAUJON - 75008 PARIS,11,2017-09-29 22:53:06,48.875377647487014,2.296555342476269,08056 - WAGRAM,OPEN
676,2 RUE VALETTE - 75005 PARIS,37,2017-09-29 22:58:31,48.8469867528133,2.34649965376298,05032 - PANTHEON CARMES,OPEN
677,72 AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE,27,2017-09-29 22:58:00,48.8816744459654,2.27117749892451,22010 - DE GAULLE 4 (NEUILLY),OPEN
678,4 - 6 rue Faustin Helie - 75016 PARIS,32,2017-09-29 22:53:08,48.85940308194,2.2765220890277,16111 - HELIE,OPEN
679,5 BOULEVARD JOURDAN - 75014 PARIS,60,2017-09-29 22:55:54,48.81940130486362,2.34337661053354,14014 - STADE CHARLETY,OPEN
680,55 BD VINCENT AURIOL - 75013 PARIS,22,2017-09-29 22:55:59,48.834183,2.370347,13049 - COUR FREYSSINET  1 - VINCENT-AURIOL,OPEN
681,4 RUE DE MADAGASCAR - 75012 PARIS,33,2017-09-29 23:00:50,48.834705859741675,2.397111552649508,12035 - MADAGASCAR,OPEN
682,FACE AU 106 AVENUE DE LA REPUBLIQUE - 93300 AUBERVILLIERS,32,2017-09-29 22:52:53,48.906383398095834,2.3895475019254,33005 - REPUBLIQUE 2 (AUBERVILLIERS),OPEN
683,74 RUE CROZATIER - 75012 PARIS,30,2017-09-29 22:57:36,48.8504400134045,2.37890136621104,12005 - CROZATIER,OPEN
684,BOULEVARD DE GRENELLE - 75015 PARIS,67,2017-09-29 22:57:33,48.849921101862066,2.294660575884377,15106 - GRENELLE VIOLET (PROP3),OPEN
685,55 BOULEVARD DE CLICHY - 75018 PARIS,20,2017-09-29 23:01:26,48.88356474485461,2.333418629410461,18043 - BLANCHE,OPEN
